priority,alert_id,score,hostname,severity,user_count,service,rule_name,targeted_users,summary,src_ip,attempt_count,mitre_technique_id,username,mitre_technique_name
high,ALERT-4301,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on web-sgp-02.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4302,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-nyc-01.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4303,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-tok-03.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4304,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on web-sgp-02.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4305,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-ldn-02.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4306,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-tok-03.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4307,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on web-sgp-02.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4308,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-nyc-01.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4309,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-ldn-02.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4310,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-tok-03.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4311,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-tok-03.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4312,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on web-sgp-02.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4313,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on db-ber-01.,188.123.110.17,18,T1110,ec2-user,Brute Force
high,ALERT-4314,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 188.123.110.17 made 18 login attempts against user ec2-user on srv-nyc-01.,188.123.110.17,18,T1110,ec2-user,Brute Force
medium,ALERT-4315,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 89.102.72.154 made 6 login attempts against user ec2-user on srv-tok-03.,89.102.72.154,6,T1110,ec2-user,Brute Force
medium,ALERT-4316,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 89.102.72.154 made 6 login attempts against user ec2-user on srv-nyc-01.,89.102.72.154,6,T1110,ec2-user,Brute Force
medium,ALERT-4317,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 89.102.72.154 made 6 login attempts against user ec2-user on srv-ldn-02.,89.102.72.154,6,T1110,ec2-user,Brute Force
medium,ALERT-4318,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 89.102.72.154 made 6 login attempts against user ec2-user on db-ber-01.,89.102.72.154,6,T1110,ec2-user,Brute Force
medium,ALERT-4319,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 89.102.72.154 made 6 login attempts against user ec2-user on web-sgp-02.,89.102.72.154,6,T1110,ec2-user,Brute Force
medium,ALERT-4320,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 89.102.72.154 made 6 login attempts against user ec2-user on srv-tok-03.,89.102.72.154,6,T1110,ec2-user,Brute Force
high,ALERT-4321,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-tok-03.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4322,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on db-ber-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4323,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-ldn-02.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4324,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-tok-03.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4325,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on web-sgp-02.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4326,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on web-sgp-02.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4327,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on web-sgp-02.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4328,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-tok-03.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4329,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on db-ber-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4330,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-nyc-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4331,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-ldn-02.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4332,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on web-sgp-02.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4333,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on db-ber-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4334,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-nyc-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4335,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-nyc-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4336,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-nyc-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4337,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-nyc-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
high,ALERT-4338,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 131.181.188.233 made 18 login attempts against user ec2-user on srv-nyc-01.,131.181.188.233,18,T1110,ec2-user,Brute Force
medium,ALERT-4339,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 188.72.41.199 made 6 login attempts against user ec2-user on web-sgp-02.,188.72.41.199,6,T1110,ec2-user,Brute Force
medium,ALERT-4340,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 188.72.41.199 made 6 login attempts against user ec2-user on srv-nyc-01.,188.72.41.199,6,T1110,ec2-user,Brute Force
medium,ALERT-4341,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.72.41.199 made 6 login attempts against user ec2-user on srv-tok-03.,188.72.41.199,6,T1110,ec2-user,Brute Force
medium,ALERT-4342,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.72.41.199 made 6 login attempts against user ec2-user on srv-tok-03.,188.72.41.199,6,T1110,ec2-user,Brute Force
medium,ALERT-4343,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 188.72.41.199 made 6 login attempts against user ec2-user on srv-nyc-01.,188.72.41.199,6,T1110,ec2-user,Brute Force
medium,ALERT-4344,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 188.72.41.199 made 6 login attempts against user ec2-user on srv-tok-03.,188.72.41.199,6,T1110,ec2-user,Brute Force
medium,ALERT-4345,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 114.98.206.227 made 6 login attempts against user ec2-user on srv-nyc-01.,114.98.206.227,6,T1110,ec2-user,Brute Force
medium,ALERT-4346,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 114.98.206.227 made 6 login attempts against user ec2-user on srv-nyc-01.,114.98.206.227,6,T1110,ec2-user,Brute Force
medium,ALERT-4347,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 114.98.206.227 made 6 login attempts against user ec2-user on db-ber-01.,114.98.206.227,6,T1110,ec2-user,Brute Force
medium,ALERT-4348,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 114.98.206.227 made 6 login attempts against user ec2-user on srv-nyc-01.,114.98.206.227,6,T1110,ec2-user,Brute Force
medium,ALERT-4349,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 114.98.206.227 made 6 login attempts against user ec2-user on srv-nyc-01.,114.98.206.227,6,T1110,ec2-user,Brute Force
medium,ALERT-4350,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 114.98.206.227 made 6 login attempts against user ec2-user on db-ber-01.,114.98.206.227,6,T1110,ec2-user,Brute Force
medium,ALERT-4351,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on web-sgp-02.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4352,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on db-ber-01.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4353,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on srv-nyc-01.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4354,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on srv-nyc-01.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4355,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on srv-nyc-01.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4356,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on web-sgp-02.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4357,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on srv-nyc-01.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4358,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 108.55.50.128 made 8 login attempts against user ec2-user on srv-ldn-02.,108.55.50.128,8,T1110,ec2-user,Brute Force
medium,ALERT-4359,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 186.227.96.187 made 6 login attempts against user ec2-user on srv-nyc-01.,186.227.96.187,6,T1110,ec2-user,Brute Force
medium,ALERT-4360,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 186.227.96.187 made 6 login attempts against user ec2-user on srv-nyc-01.,186.227.96.187,6,T1110,ec2-user,Brute Force
medium,ALERT-4361,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 186.227.96.187 made 6 login attempts against user ec2-user on srv-tok-03.,186.227.96.187,6,T1110,ec2-user,Brute Force
medium,ALERT-4362,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 186.227.96.187 made 6 login attempts against user ec2-user on srv-ldn-02.,186.227.96.187,6,T1110,ec2-user,Brute Force
medium,ALERT-4363,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 186.227.96.187 made 6 login attempts against user ec2-user on srv-ldn-02.,186.227.96.187,6,T1110,ec2-user,Brute Force
medium,ALERT-4364,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 186.227.96.187 made 6 login attempts against user ec2-user on web-sgp-02.,186.227.96.187,6,T1110,ec2-user,Brute Force
high,ALERT-4365,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on db-ber-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4366,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-nyc-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4367,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-tok-03.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4368,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on web-sgp-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4369,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-nyc-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4370,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on db-ber-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4371,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on web-sgp-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4372,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-nyc-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4373,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on db-ber-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4374,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-ldn-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4375,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-ldn-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4376,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-nyc-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4377,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-tok-03.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4378,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-ldn-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4379,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on db-ber-01.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4380,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-tok-03.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4381,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on srv-ldn-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
high,ALERT-4382,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 177.68.91.235 made 18 login attempts against user ec2-user on web-sgp-02.,177.68.91.235,18,T1110,ec2-user,Brute Force
medium,ALERT-4383,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 154.118.211.112 made 6 login attempts against user ec2-user on srv-ldn-02.,154.118.211.112,6,T1110,ec2-user,Brute Force
medium,ALERT-4384,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 154.118.211.112 made 6 login attempts against user ec2-user on srv-tok-03.,154.118.211.112,6,T1110,ec2-user,Brute Force
medium,ALERT-4385,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 154.118.211.112 made 6 login attempts against user ec2-user on srv-tok-03.,154.118.211.112,6,T1110,ec2-user,Brute Force
medium,ALERT-4386,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 154.118.211.112 made 6 login attempts against user ec2-user on srv-nyc-01.,154.118.211.112,6,T1110,ec2-user,Brute Force
medium,ALERT-4387,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 154.118.211.112 made 6 login attempts against user ec2-user on web-sgp-02.,154.118.211.112,6,T1110,ec2-user,Brute Force
medium,ALERT-4388,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 154.118.211.112 made 6 login attempts against user ec2-user on srv-tok-03.,154.118.211.112,6,T1110,ec2-user,Brute Force
medium,ALERT-4389,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on web-sgp-02.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4390,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on srv-tok-03.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4391,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on srv-nyc-01.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4392,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on srv-tok-03.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4393,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on srv-tok-03.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4394,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on web-sgp-02.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4395,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on web-sgp-02.,59.216.81.80,8,T1110,ec2-user,Brute Force
medium,ALERT-4396,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 59.216.81.80 made 8 login attempts against user ec2-user on srv-tok-03.,59.216.81.80,8,T1110,ec2-user,Brute Force
high,ALERT-4397,80,,high,5,,Password Spray Attempt,hradmin; jsmith; admin; svc_backup; finance1,Source IP 185.220.101.1 attempted logins against 5 different accounts.,185.220.101.1,,T1110.003,,Password Spraying
critical,ALERT-4398,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4399,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4400,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4401,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4402,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4403,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4404,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4405,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 142.69.55.161 with 8 login attempts.,142.69.55.161,8,T1078,admin,Valid Accounts
critical,ALERT-4406,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4407,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4408,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4409,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4410,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4411,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4412,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4413,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4414,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4415,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4416,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4417,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4418,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4419,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4420,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4421,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4422,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4423,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 120.104.230.168 with 18 login attempts.,120.104.230.168,18,T1078,admin,Valid Accounts
critical,ALERT-4424,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.111.123.6 with 4 login attempts.,87.111.123.6,4,T1078,admin,Valid Accounts
critical,ALERT-4425,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.111.123.6 with 4 login attempts.,87.111.123.6,4,T1078,admin,Valid Accounts
critical,ALERT-4426,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.111.123.6 with 4 login attempts.,87.111.123.6,4,T1078,admin,Valid Accounts
critical,ALERT-4427,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.111.123.6 with 4 login attempts.,87.111.123.6,4,T1078,admin,Valid Accounts
critical,ALERT-4428,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 145.155.37.73 with 4 login attempts.,145.155.37.73,4,T1078,admin,Valid Accounts
critical,ALERT-4429,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 145.155.37.73 with 4 login attempts.,145.155.37.73,4,T1078,admin,Valid Accounts
critical,ALERT-4430,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 145.155.37.73 with 4 login attempts.,145.155.37.73,4,T1078,admin,Valid Accounts
critical,ALERT-4431,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 145.155.37.73 with 4 login attempts.,145.155.37.73,4,T1078,admin,Valid Accounts
critical,ALERT-4432,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4433,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4434,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
